Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QC","Crops","5000","World","5312","Area harvested","698","Cloves","2018","2018","ha","661092","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5312","Area harvested","661","Cocoa, beans","2018","2018","ha","11834970","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5312","Area harvested","249","Coconuts","2018","2018","ha","12381051","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5312","Area harvested","656","Coffee, green","2018","2018","ha","10584305","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5312","Area harvested","813","Coir","2018","2018","ha","","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5312","Area harvested","195","Cow peas, dry","2018","2018","ha","12496305","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5312","Area harvested","554","Cranberries","2018","2018","ha","39524","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5312","Area harvested","397","Cucumbers and gherkins","2018","2018","ha","1984518","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5312","Area harvested","550","Currants","2018","2018","ha","122273","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5312","Area harvested","577","Dates","2018","2018","ha","1092162","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5312","Area harvested","399","Eggplants (aubergines)","2018","2018","ha","1864556","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5312","Area harvested","821","Fibre crops nes","2018","2018","ha","390482","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5312","Area harvested","569","Figs","2018","2018","ha","301090","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5312","Area harvested","773","Flax fibre and tow","2018","2018","ha","240293","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5312","Area harvested","94","Fonio","2018","2018","ha","877313","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5312","Area harvested","512","Fruit, citrus nes","2018","2018","ha","1393990","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5312","Area harvested","619","Fruit, fresh nes","2018","2018","ha","5729931","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5312","Area harvested","542","Fruit, pome nes","2018","2018","ha","10950","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5312","Area harvested","541","Fruit, stone nes","2018","2018","ha","74047","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5312","Area harvested","603","Fruit, tropical fresh nes","2018","2018","ha","3305817","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5312","Area harvested","406","Garlic","2018","2018","ha","1548207","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5312","Area harvested","720","Ginger","2018","2018","ha","373120","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5312","Area harvested","549","Gooseberries","2018","2018","ha","29533","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5312","Area harvested","103","Grain, mixed","2018","2018","ha","1259741","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5312","Area harvested","507","Grapefruit (inc. pomelos)","2018","2018","ha","373735","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5312","Area harvested","560","Grapes","2018","2018","ha","7152311","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5312","Area harvested","242","Groundnuts, with shell","2018","2018","ha","28515387","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5312","Area harvested","225","Hazelnuts, with shell","2018","2018","ha","966196","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5312","Area harvested","777","Hemp tow waste","2018","2018","ha","41587","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5312","Area harvested","336","Hempseed","2018","2018","ha","32140","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5312","Area harvested","677","Hops","2018","2018","ha","91730","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5312","Area harvested","277","Jojoba seed","2018","2018","ha","301","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5312","Area harvested","780","Jute","2018","2018","ha","1546953","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5312","Area harvested","310","Kapok fruit","2018","2018","ha","213224","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5312","Area harvested","263","Karite nuts (sheanuts)","2018","2018","ha","570288","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5312","Area harvested","592","Kiwi fruit","2018","2018","ha","247109","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5312","Area harvested","224","Kola nuts","2018","2018","ha","563886","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5312","Area harvested","407","Leeks, other alliaceous vegetables","2018","2018","ha","137791","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5312","Area harvested","497","Lemons and limes","2018","2018","ha","1268462","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5312","Area harvested","201","Lentils","2018","2018","ha","6119509","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5312","Area harvested","372","Lettuce and chicory","2018","2018","ha","1269805","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5312","Area harvested","333","Linseed","2018","2018","ha","3263995","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5312","Area harvested","210","Lupins","2018","2018","ha","984894","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5312","Area harvested","56","Maize","2018","2018","ha","193743247","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5312","Area harvested","446","Maize, green","2018","2018","ha","1170832","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5312","Area harvested","571","Mangoes, mangosteens, guavas","2018","2018","ha","5739837","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5312","Area harvested","809","Manila fibre (abaca)","2018","2018","ha","172870","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5312","Area harvested","671","Maté","2018","2018","ha","260156","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5312","Area harvested","568","Melons, other (inc.cantaloupes)","2018","2018","ha","1047094","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5312","Area harvested","299","Melonseed","2018","2018","ha","1840829","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5312","Area harvested","79","Millet","2018","2018","ha","33560087","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5312","Area harvested","449","Mushrooms and truffles","2018","2018","ha","67636","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5312","Area harvested","292","Mustard seed","2018","2018","ha","930278","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5312","Area harvested","702","Nutmeg, mace and cardamoms","2018","2018","ha","395625","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5312","Area harvested","234","Nuts nes","2018","2018","ha","714348","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5312","Area harvested","75","Oats","2018","2018","ha","9846227","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5312","Area harvested","254","Oil palm fruit","2018","2018","ha","18917400","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5312","Area harvested","339","Oilseeds nes","2018","2018","ha","1518861","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5312","Area harvested","430","Okra","2018","2018","ha","2020528","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5312","Area harvested","260","Olives","2018","2018","ha","10664409","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5312","Area harvested","403","Onions, dry","2018","2018","ha","5039908","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5312","Area harvested","402","Onions, shallots, green","2018","2018","ha","256329","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5312","Area harvested","490","Oranges","2018","2018","ha","4472944","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5312","Area harvested","600","Papayas","2018","2018","ha","1015498","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5312","Area harvested","534","Peaches and nectarines","2018","2018","ha","1712425","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5312","Area harvested","521","Pears","2018","2018","ha","1381923","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5312","Area harvested","187","Peas, dry","2018","2018","ha","7878307","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5312","Area harvested","417","Peas, green","2018","2018","ha","2744094","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5312","Area harvested","687","Pepper (piper spp.)","2018","2018","ha","586078","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5312","Area harvested","748","Peppermint","2018","2018","ha","3525","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5312","Area harvested","587","Persimmons","2018","2018","ha","951324","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5312","Area harvested","197","Pigeon peas","2018","2018","ha","6992553","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5312","Area harvested","574","Pineapples","2018","2018","ha","1111372","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5312","Area harvested","223","Pistachios","2018","2018","ha","1157578","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5312","Area harvested","489","Plantains and others","2018","2018","ha","5643475","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5312","Area harvested","536","Plums and sloes","2018","2018","ha","2649039","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5312","Area harvested","296","Poppy seed","2018","2018","ha","116501","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5312","Area harvested","116","Potatoes","2018","2018","ha","17580072","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5312","Area harvested","211","Pulses nes","2018","2018","ha","5650762","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5312","Area harvested","394","Pumpkins, squash and gourds","2018","2018","ha","2044055","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5312","Area harvested","754","Pyrethrum, dried","2018","2018","ha","22659","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5312","Area harvested","523","Quinces","2018","2018","ha","82941","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5312","Area harvested","92","Quinoa","2018","2018","ha","178313","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5312","Area harvested","788","Ramie","2018","2018","ha","52844","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5312","Area harvested","270","Rapeseed","2018","2018","ha","37579575","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5312","Area harvested","547","Raspberries","2018","2018","ha","124971","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5312","Area harvested","27","Rice, paddy","2018","2018","ha","167132623","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5312","Area harvested","149","Roots and tubers nes","2018","2018","ha","1430272","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5312","Area harvested","836","Rubber, natural","2018","2018","ha","11800491","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5312","Area harvested","71","Rye","2018","2018","ha","4117396","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5312","Area harvested","280","Safflower seed","2018","2018","ha","694830","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5312","Area harvested","328","Seed cotton","2018","2018","ha","32420353","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5312","Area harvested","289","Sesame seed","2018","2018","ha","11743382","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5312","Area harvested","789","Sisal","2018","2018","ha","227637","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5312","Area harvested","83","Sorghum","2018","2018","ha","42143146","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5312","Area harvested","236","Soybeans","2018","2018","ha","124922025","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5312","Area harvested","723","Spices nes","2018","2018","ha","1142868","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5312","Area harvested","373","Spinach","2018","2018","ha","939702","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5312","Area harvested","544","Strawberries","2018","2018","ha","372361","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5312","Area harvested","423","String beans","2018","2018","ha","199805","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5312","Area harvested","157","Sugar beet","2018","2018","ha","4821573","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5312","Area harvested","156","Sugar cane","2018","2018","ha","26269819","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5312","Area harvested","161","Sugar crops nes","2018","2018","ha","118824","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5312","Area harvested","267","Sunflower seed","2018","2018","ha","26668490","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5312","Area harvested","122","Sweet potatoes","2018","2018","ha","8062737","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5312","Area harvested","305","Tallowtree seed","2018","2018","ha","424123","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5312","Area harvested","495","Tangerines, mandarins, clementines, satsumas","2018","2018","ha","3639084","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5312","Area harvested","136","Taro (cocoyam)","2018","2018","ha","1660170","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5312","Area harvested","667","Tea","2018","2018","ha","4193176","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5312","Area harvested","826","Tobacco, unmanufactured","2018","2018","ha","3368929","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5312","Area harvested","388","Tomatoes","2018","2018","ha","4762129","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5312","Area harvested","97","Triticale","2018","2018","ha","3809192","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5312","Area harvested","275","Tung nuts","2018","2018","ha","156803","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5312","Area harvested","692","Vanilla","2018","2018","ha","97892","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5312","Area harvested","463","Vegetables, fresh nes","2018","2018","ha","21133391","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5312","Area harvested","420","Vegetables, leguminous nes","2018","2018","ha","237364","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5312","Area harvested","205","Vetches","2018","2018","ha","540762","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5312","Area harvested","222","Walnuts, with shell","2018","2018","ha","1159484","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5312","Area harvested","567","Watermelons","2018","2018","ha","3243758","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5312","Area harvested","15","Wheat","2018","2018","ha","214791468","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5312","Area harvested","137","Yams","2018","2018","ha","8690716","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5312","Area harvested","135","Yautia (cocoyam)","2018","2018","ha","38083","A","Aggregate, may include official, semi-official, estimated or calculated data"
