Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QC","Crops","5000","World","5419","Yield","216","Brazil nuts, with shell","2017","2017","hg/ha","71555","Fc","Calculated data"
"QC","Crops","5000","World","5419","Yield","181","Broad beans, horse beans, dry","2017","2017","hg/ha","19643","Fc","Calculated data"
"QC","Crops","5000","World","5419","Yield","89","Buckwheat","2017","2017","hg/ha","9714","Fc","Calculated data"
"QC","Crops","5000","World","5419","Yield","358","Cabbages and other brassicas","2017","2017","hg/ha","284246","Fc","Calculated data"
"QC","Crops","5000","World","5419","Yield","101","Canary seed","2017","2017","hg/ha","9661","Fc","Calculated data"
"QC","Crops","5000","World","5419","Yield","461","Carobs","2017","2017","hg/ha","32512","Fc","Calculated data"
"QC","Crops","5000","World","5419","Yield","426","Carrots and turnips","2017","2017","hg/ha","373376","Fc","Calculated data"
"QC","Crops","5000","World","5419","Yield","217","Cashew nuts, with shell","2017","2017","hg/ha","6635","Fc","Calculated data"
"QC","Crops","5000","World","5419","Yield","591","Cashewapple","2017","2017","hg/ha","25572","Fc","Calculated data"
"QC","Crops","5000","World","5419","Yield","125","Cassava","2017","2017","hg/ha","110845","Fc","Calculated data"
"QC","Crops","5000","World","5419","Yield","378","Cassava leaves","2017","2017","hg/ha","101344","Fc","Calculated data"
"QC","Crops","5000","World","5419","Yield","265","Castor oil seed","2017","2017","hg/ha","13217","Fc","Calculated data"
"QC","Crops","5000","World","5419","Yield","393","Cauliflowers and broccoli","2017","2017","hg/ha","186250","Fc","Calculated data"
"QC","Crops","5000","World","5419","Yield","108","Cereals, nes","2017","2017","hg/ha","15948","Fc","Calculated data"
"QC","Crops","5000","World","5419","Yield","531","Cherries","2017","2017","hg/ha","58673","Fc","Calculated data"
"QC","Crops","5000","World","5419","Yield","530","Cherries, sour","2017","2017","hg/ha","63527","Fc","Calculated data"
"QC","Crops","5000","World","5419","Yield","220","Chestnut","2017","2017","hg/ha","38594","Fc","Calculated data"
"QC","Crops","5000","World","5419","Yield","191","Chick peas","2017","2017","hg/ha","10146","Fc","Calculated data"
"QC","Crops","5000","World","5419","Yield","459","Chicory roots","2017","2017","hg/ha","339110","Fc","Calculated data"
"QC","Crops","5000","World","5419","Yield","689","Chillies and peppers, dry","2017","2017","hg/ha","24915","Fc","Calculated data"
"QC","Crops","5000","World","5419","Yield","401","Chillies and peppers, green","2017","2017","hg/ha","181638","Fc","Calculated data"
"QC","Crops","5000","World","5419","Yield","693","Cinnamon (canella)","2017","2017","hg/ha","7887","Fc","Calculated data"
"QC","Crops","5000","World","5419","Yield","698","Cloves","2017","2017","hg/ha","2612","Fc","Calculated data"
"QC","Crops","5000","World","5419","Yield","661","Cocoa, beans","2017","2017","hg/ha","4427","Fc","Calculated data"
"QC","Crops","5000","World","5419","Yield","249","Coconuts","2017","2017","hg/ha","49394","Fc","Calculated data"
"QC","Crops","5000","World","5419","Yield","656","Coffee, green","2017","2017","hg/ha","8498","Fc","Calculated data"
"QC","Crops","5000","World","5419","Yield","195","Cow peas, dry","2017","2017","hg/ha","5890","Fc","Calculated data"
"QC","Crops","5000","World","5419","Yield","554","Cranberries","2017","2017","hg/ha","152169","Fc","Calculated data"
"QC","Crops","5000","World","5419","Yield","397","Cucumbers and gherkins","2017","2017","hg/ha","368755","Fc","Calculated data"
"QC","Crops","5000","World","5419","Yield","550","Currants","2017","2017","hg/ha","50053","Fc","Calculated data"
"QC","Crops","5000","World","5419","Yield","577","Dates","2017","2017","hg/ha","61400","Fc","Calculated data"
"QC","Crops","5000","World","5419","Yield","399","Eggplants (aubergines)","2017","2017","hg/ha","281496","Fc","Calculated data"
"QC","Crops","5000","World","5419","Yield","821","Fibre crops nes","2017","2017","hg/ha","7254","Fc","Calculated data"
"QC","Crops","5000","World","5419","Yield","569","Figs","2017","2017","hg/ha","36535","Fc","Calculated data"
"QC","Crops","5000","World","5419","Yield","773","Flax fibre and tow","2017","2017","hg/ha","36046","Fc","Calculated data"
"QC","Crops","5000","World","5419","Yield","94","Fonio","2017","2017","hg/ha","6997","Fc","Calculated data"
"QC","Crops","5000","World","5419","Yield","512","Fruit, citrus nes","2017","2017","hg/ha","96004","Fc","Calculated data"
"QC","Crops","5000","World","5419","Yield","619","Fruit, fresh nes","2017","2017","hg/ha","59686","Fc","Calculated data"
"QC","Crops","5000","World","5419","Yield","542","Fruit, pome nes","2017","2017","hg/ha","58991","Fc","Calculated data"
"QC","Crops","5000","World","5419","Yield","541","Fruit, stone nes","2017","2017","hg/ha","77393","Fc","Calculated data"
"QC","Crops","5000","World","5419","Yield","603","Fruit, tropical fresh nes","2017","2017","hg/ha","69952","Fc","Calculated data"
"QC","Crops","5000","World","5419","Yield","406","Garlic","2017","2017","hg/ha","178504","Fc","Calculated data"
"QC","Crops","5000","World","5419","Yield","720","Ginger","2017","2017","hg/ha","81710","Fc","Calculated data"
"QC","Crops","5000","World","5419","Yield","549","Gooseberries","2017","2017","hg/ha","57538","Fc","Calculated data"
"QC","Crops","5000","World","5419","Yield","103","Grain, mixed","2017","2017","hg/ha","32373","Fc","Calculated data"
"QC","Crops","5000","World","5419","Yield","507","Grapefruit (inc. pomelos)","2017","2017","hg/ha","260277","Fc","Calculated data"
"QC","Crops","5000","World","5419","Yield","560","Grapes","2017","2017","hg/ha","107160","Fc","Calculated data"
"QC","Crops","5000","World","5419","Yield","242","Groundnuts, with shell","2017","2017","hg/ha","16856","Fc","Calculated data"
"QC","Crops","5000","World","5419","Yield","225","Hazelnuts, with shell","2017","2017","hg/ha","14968","Fc","Calculated data"
"QC","Crops","5000","World","5419","Yield","777","Hemp tow waste","2017","2017","hg/ha","14168","Fc","Calculated data"
"QC","Crops","5000","World","5419","Yield","336","Hempseed","2017","2017","hg/ha","36498","Fc","Calculated data"
"QC","Crops","5000","World","5419","Yield","677","Hops","2017","2017","hg/ha","16173","Fc","Calculated data"
"QC","Crops","5000","World","5419","Yield","277","Jojoba seed","2017","2017","hg/ha","4827","Fc","Calculated data"
"QC","Crops","5000","World","5419","Yield","780","Jute","2017","2017","hg/ha","23053","Fc","Calculated data"
"QC","Crops","5000","World","5419","Yield","310","Kapok fruit","2017","2017","hg/ha","11877","Fc","Calculated data"
"QC","Crops","5000","World","5419","Yield","263","Karite nuts (sheanuts)","2017","2017","hg/ha","8949","Fc","Calculated data"
"QC","Crops","5000","World","5419","Yield","592","Kiwi fruit","2017","2017","hg/ha","162994","Fc","Calculated data"
"QC","Crops","5000","World","5419","Yield","224","Kola nuts","2017","2017","hg/ha","4957","Fc","Calculated data"
"QC","Crops","5000","World","5419","Yield","407","Leeks, other alliaceous vegetables","2017","2017","hg/ha","158451","Fc","Calculated data"
"QC","Crops","5000","World","5419","Yield","497","Lemons and limes","2017","2017","hg/ha","158765","Fc","Calculated data"
"QC","Crops","5000","World","5419","Yield","201","Lentils","2017","2017","hg/ha","11531","Fc","Calculated data"
"QC","Crops","5000","World","5419","Yield","372","Lettuce and chicory","2017","2017","hg/ha","218897","Fc","Calculated data"
"QC","Crops","5000","World","5419","Yield","333","Linseed","2017","2017","hg/ha","10059","Fc","Calculated data"
"QC","Crops","5000","World","5419","Yield","210","Lupins","2017","2017","hg/ha","17309","Fc","Calculated data"
"QC","Crops","5000","World","5419","Yield","56","Maize","2017","2017","hg/ha","57547","Fc","Calculated data"
"QC","Crops","5000","World","5419","Yield","446","Maize, green","2017","2017","hg/ha","100469","Fc","Calculated data"
"QC","Crops","5000","World","5419","Yield","571","Mangoes, mangosteens, guavas","2017","2017","hg/ha","89150","Fc","Calculated data"
"QC","Crops","5000","World","5419","Yield","809","Manila fibre (abaca)","2017","2017","hg/ha","6188","Fc","Calculated data"
"QC","Crops","5000","World","5419","Yield","671","Maté","2017","2017","hg/ha","38792","Fc","Calculated data"
"QC","Crops","5000","World","5419","Yield","568","Melons, other (inc.cantaloupes)","2017","2017","hg/ha","261658","Fc","Calculated data"
"QC","Crops","5000","World","5419","Yield","299","Melonseed","2017","2017","hg/ha","4745","Fc","Calculated data"
"QC","Crops","5000","World","5419","Yield","79","Millet","2017","2017","hg/ha","9109","Fc","Calculated data"
"QC","Crops","5000","World","5419","Yield","449","Mushrooms and truffles","2017","2017","hg/ha","3733028","Fc","Calculated data"
"QC","Crops","5000","World","5419","Yield","292","Mustard seed","2017","2017","hg/ha","9150","Fc","Calculated data"
"QC","Crops","5000","World","5419","Yield","702","Nutmeg, mace and cardamoms","2017","2017","hg/ha","3249","Fc","Calculated data"
"QC","Crops","5000","World","5419","Yield","234","Nuts, nes","2017","2017","hg/ha","14014","Fc","Calculated data"
"QC","Crops","5000","World","5419","Yield","75","Oats","2017","2017","hg/ha","25453","Fc","Calculated data"
"QC","Crops","5000","World","5419","Yield","254","Oil palm fruit","2017","2017","hg/ha","148715","Fc","Calculated data"
"QC","Crops","5000","World","5419","Yield","339","Oilseeds nes","2017","2017","hg/ha","27446","Fc","Calculated data"
"QC","Crops","5000","World","5419","Yield","430","Okra","2017","2017","hg/ha","40138","Fc","Calculated data"
"QC","Crops","5000","World","5419","Yield","260","Olives","2017","2017","hg/ha","19319","Fc","Calculated data"
"QC","Crops","5000","World","5419","Yield","403","Onions, dry","2017","2017","hg/ha","188140","Fc","Calculated data"
"QC","Crops","5000","World","5419","Yield","402","Onions, shallots, green","2017","2017","hg/ha","210778","Fc","Calculated data"
"QC","Crops","5000","World","5419","Yield","490","Oranges","2017","2017","hg/ha","189810","Fc","Calculated data"
"QC","Crops","5000","World","5419","Yield","600","Papayas","2017","2017","hg/ha","295403","Fc","Calculated data"
"QC","Crops","5000","World","5419","Yield","534","Peaches and nectarines","2017","2017","hg/ha","161419","Fc","Calculated data"
"QC","Crops","5000","World","5419","Yield","521","Pears","2017","2017","hg/ha","174421","Fc","Calculated data"
"QC","Crops","5000","World","5419","Yield","187","Peas, dry","2017","2017","hg/ha","19906","Fc","Calculated data"
"QC","Crops","5000","World","5419","Yield","417","Peas, green","2017","2017","hg/ha","77547","Fc","Calculated data"
"QC","Crops","5000","World","5419","Yield","687","Pepper (piper spp.)","2017","2017","hg/ha","12150","Fc","Calculated data"
"QC","Crops","5000","World","5419","Yield","748","Peppermint","2017","2017","hg/ha","257888","Fc","Calculated data"
"QC","Crops","5000","World","5419","Yield","587","Persimmons","2017","2017","hg/ha","53502","Fc","Calculated data"
"QC","Crops","5000","World","5419","Yield","197","Pigeon peas","2017","2017","hg/ha","9691","Fc","Calculated data"
"QC","Crops","5000","World","5419","Yield","574","Pineapples","2017","2017","hg/ha","249411","Fc","Calculated data"
"QC","Crops","5000","World","5419","Yield","223","Pistachios","2017","2017","hg/ha","14465","Fc","Calculated data"
"QC","Crops","5000","World","5419","Yield","489","Plantains and others","2017","2017","hg/ha","71054","Fc","Calculated data"
"QC","Crops","5000","World","5419","Yield","536","Plums and sloes","2017","2017","hg/ha","44887","Fc","Calculated data"
"QC","Crops","5000","World","5419","Yield","296","Poppy seed","2017","2017","hg/ha","6769","Fc","Calculated data"
"QC","Crops","5000","World","5419","Yield","116","Potatoes","2017","2017","hg/ha","201108","Fc","Calculated data"
"QC","Crops","5000","World","5419","Yield","211","Pulses, nes","2017","2017","hg/ha","7543","Fc","Calculated data"
"QC","Crops","5000","World","5419","Yield","394","Pumpkins, squash and gourds","2017","2017","hg/ha","132067","Fc","Calculated data"
"QC","Crops","5000","World","5419","Yield","754","Pyrethrum, dried","2017","2017","hg/ha","5370","Fc","Calculated data"
"QC","Crops","5000","World","5419","Yield","523","Quinces","2017","2017","hg/ha","75976","Fc","Calculated data"
"QC","Crops","5000","World","5419","Yield","92","Quinoa","2017","2017","hg/ha","8470","Fc","Calculated data"
"QC","Crops","5000","World","5419","Yield","788","Ramie","2017","2017","hg/ha","20217","Fc","Calculated data"
"QC","Crops","5000","World","5419","Yield","270","Rapeseed","2017","2017","hg/ha","21945","Fc","Calculated data"
"QC","Crops","5000","World","5419","Yield","547","Raspberries","2017","2017","hg/ha","68748","Fc","Calculated data"
"QC","Crops","5000","World","5419","Yield","27","Rice, paddy","2017","2017","hg/ha","46019","Fc","Calculated data"
"QC","Crops","5000","World","5419","Yield","149","Roots and tubers, nes","2017","2017","hg/ha","59276","Fc","Calculated data"
"QC","Crops","5000","World","5419","Yield","836","Rubber, natural","2017","2017","hg/ha","12141","Fc","Calculated data"
"QC","Crops","5000","World","5419","Yield","71","Rye","2017","2017","hg/ha","30640","Fc","Calculated data"
"QC","Crops","5000","World","5419","Yield","280","Safflower seed","2017","2017","hg/ha","8216","Fc","Calculated data"
"QC","Crops","5000","World","5419","Yield","328","Seed cotton","2017","2017","hg/ha","22545","Fc","Calculated data"
"QC","Crops","5000","World","5419","Yield","289","Sesame seed","2017","2017","hg/ha","5541","Fc","Calculated data"
"QC","Crops","5000","World","5419","Yield","789","Sisal","2017","2017","hg/ha","9281","Fc","Calculated data"
"QC","Crops","5000","World","5419","Yield","83","Sorghum","2017","2017","hg/ha","14162","Fc","Calculated data"
"QC","Crops","5000","World","5419","Yield","236","Soybeans","2017","2017","hg/ha","28542","Fc","Calculated data"
"QC","Crops","5000","World","5419","Yield","723","Spices, nes","2017","2017","hg/ha","24368","Fc","Calculated data"
"QC","Crops","5000","World","5419","Yield","373","Spinach","2017","2017","hg/ha","299926","Fc","Calculated data"
"QC","Crops","5000","World","5419","Yield","544","Strawberries","2017","2017","hg/ha","233017","Fc","Calculated data"
"QC","Crops","5000","World","5419","Yield","423","String beans","2017","2017","hg/ha","97808","Fc","Calculated data"
"QC","Crops","5000","World","5419","Yield","157","Sugar beet","2017","2017","hg/ha","615068","Fc","Calculated data"
"QC","Crops","5000","World","5419","Yield","156","Sugar cane","2017","2017","hg/ha","708909","Fc","Calculated data"
"QC","Crops","5000","World","5419","Yield","161","Sugar crops, nes","2017","2017","hg/ha","79707","Fc","Calculated data"
"QC","Crops","5000","World","5419","Yield","267","Sunflower seed","2017","2017","hg/ha","18039","Fc","Calculated data"
"QC","Crops","5000","World","5419","Yield","122","Sweet potatoes","2017","2017","hg/ha","122610","Fc","Calculated data"
"QC","Crops","5000","World","5419","Yield","305","Tallowtree seed","2017","2017","hg/ha","24572","Fc","Calculated data"
"QC","Crops","5000","World","5419","Yield","495","Tangerines, mandarins, clementines, satsumas","2017","2017","hg/ha","130263","Fc","Calculated data"
"QC","Crops","5000","World","5419","Yield","136","Taro (cocoyam)","2017","2017","hg/ha","59286","Fc","Calculated data"
"QC","Crops","5000","World","5419","Yield","667","Tea","2017","2017","hg/ha","14968","Fc","Calculated data"
"QC","Crops","5000","World","5419","Yield","826","Tobacco, unmanufactured","2017","2017","hg/ha","18426","Fc","Calculated data"
"QC","Crops","5000","World","5419","Yield","388","Tomatoes","2017","2017","hg/ha","376004","Fc","Calculated data"
"QC","Crops","5000","World","5419","Yield","97","Triticale","2017","2017","hg/ha","37360","Fc","Calculated data"
"QC","Crops","5000","World","5419","Yield","275","Tung nuts","2017","2017","hg/ha","27169","Fc","Calculated data"
"QC","Crops","5000","World","5419","Yield","692","Vanilla","2017","2017","hg/ha","826","Fc","Calculated data"
"QC","Crops","5000","World","5419","Yield","463","Vegetables, fresh nes","2017","2017","hg/ha","141651","Fc","Calculated data"
"QC","Crops","5000","World","5419","Yield","420","Vegetables, leguminous nes","2017","2017","hg/ha","64163","Fc","Calculated data"
"QC","Crops","5000","World","5419","Yield","205","Vetches","2017","2017","hg/ha","16436","Fc","Calculated data"
"QC","Crops","5000","World","5419","Yield","222","Walnuts, with shell","2017","2017","hg/ha","34888","Fc","Calculated data"
"QC","Crops","5000","World","5419","Yield","567","Watermelons","2017","2017","hg/ha","340534","Fc","Calculated data"
"QC","Crops","5000","World","5419","Yield","15","Wheat","2017","2017","hg/ha","35312","Fc","Calculated data"
"QC","Crops","5000","World","5419","Yield","137","Yams","2017","2017","hg/ha","85297","Fc","Calculated data"
"QC","Crops","5000","World","5419","Yield","135","Yautia (cocoyam)","2017","2017","hg/ha","116955","Fc","Calculated data"
"QC","Crops","5000","World","5419","Yield","1817","Cereals (Rice Milled Eqv)","2017","2017","hg/ha","37235","Fc","Calculated data"
"QC","Crops","5000","World","5419","Yield","1717","Cereals,Total","2017","2017","hg/ha","40738","Fc","Calculated data"
"QC","Crops","5000","World","5419","Yield","1804","Citrus Fruit,Total","2017","2017","hg/ha","158043","Fc","Calculated data"
"QC","Crops","5000","World","5419","Yield","1814","Coarse Grain, Total","2017","2017","hg/ha","41614","Fc","Calculated data"
"QC","Crops","5000","World","5419","Yield","1738","Fruit Primary","2017","2017","hg/ha","132718","Fc","Calculated data"
"QC","Crops","5000","World","5419","Yield","1726","Pulses,Total","2017","2017","hg/ha","10085","Fc","Calculated data"
"QC","Crops","5000","World","5419","Yield","1720","Roots and Tubers,Total","2017","2017","hg/ha","132507","Fc","Calculated data"
"QC","Crops","5000","World","5419","Yield","1729","Treenuts,Total","2017","2017","hg/ha","13220","Fc","Calculated data"
"QC","Crops","5000","World","5419","Yield","1735","Vegetables Primary","2017","2017","hg/ha","188121","Fc","Calculated data"
